batch,tree,likelihood,root_node,height,partition,operations_maximum,operations_optimized,ratio_of_savings,split_partitions
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.3,-814755.826432,0,14,PNOC,203840,27722,86.40011773940346,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.3,-814755.826432,0,14,ZFX,67340,15343,77.21562221562222,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.3,-814755.826432,0,14,ZFX,67340,11857,82.3923373923374,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,12S_rRNA,519610,159745,69.25675025499895,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,12S_rRNA,519610,142323,72.60964954485094,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,16S_rRNA,736190,215218,70.76597074124886,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,16S_rRNA,736190,191751,73.95359893505753,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ATP6,453180,189705,58.139150006619886,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ATP6,453180,171153,62.23288759433338,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ATP8,172900,82861,52.07576633892423,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ATP8,172900,74249,57.05668016194332,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,COX1,741650,292922,60.50401132609722,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,COX1,741650,265541,64.19591451493292,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,COX2,424970,177858,58.14810457208745,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,COX2,424970,160206,62.30180953949691,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,COX3,440440,195904,55.52084279357007,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,COX3,440440,177011,59.81041685587141,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,Cytb,700700,283533,59.5357499643214,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,Cytb,700700,255406,63.54987869273584,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND1,608790,231714,61.938599517074856,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND1,608790,206523,66.07647957423742,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND2,787150,299060,62.00724131359969,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND2,787150,270188,65.67515721272946,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND3,241150,115295,52.18950860460294,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND3,241150,102877,57.33900062201948,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND4,924560,354173,61.6928052262698,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND4,924560,318680,65.53171238210608,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND4L,212940,100220,52.93509908894525,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND4L,212940,89390,58.021038790269564,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND5,1267630,469626,62.95243880312078,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND5,1267630,423288,66.60792186994627,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND6,424970,163272,61.5803468480128,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ND6,424970,145698,65.71569757865261,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,tRNAs,855400,236475,72.35503857844283,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,tRNAs,855400,212182,75.19499649286884,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,BRCA1,2467010,316240,87.18124369175642,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,BRCA1,2467010,284839,88.45408004021061,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,APOB,996450,133852,86.56711325204476,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,APOB,996450,118410,88.11681469215715,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,IRBP,847210,153724,81.85526610875698,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,IRBP,847210,137128,83.81416649945113,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ADRB2,371280,56337,84.82627666451195,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ADRB2,371280,49023,86.79621848739497,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,APP,431340,62780,85.44535633143228,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,APP,431340,52321,87.87012565493578,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ATP7A,415870,62219,85.03883425108808,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ATP7A,415870,51536,87.6076658571188,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,BDNF,209300,37536,82.06593406593406,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,BDNF,209300,31355,85.01911132345916,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,CNR1,348530,55895,83.9626431010243,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,CNR1,348530,47707,86.31193871402749,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,EDG1,421330,57107,86.44601618683691,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,EDG1,421330,48869,88.40125317447132,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,RAG1,396760,62510,84.24488355681015,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,RAG1,396760,54575,86.24483314850288,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,RAG2,217490,33163,84.7519426180514,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,RAG2,217490,27092,87.5433353257621,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,TYR,230230,39231,82.960083394866,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,TYR,230230,32373,85.93884376493072,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ADORA3,195650,37561,80.8019422438027,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ADORA3,195650,31290,84.00715563506262,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,BMI,135590,22811,83.17648794158862,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,BMI,135590,18157,86.60889446124345,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,CREM,293930,47968,83.68046813867247,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,CREM,293930,39995,86.39301874595992,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,PLCB4,316680,56704,82.094227611469,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,PLCB4,316680,47952,84.85790071996968,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,PNOC,203840,34145,83.2491169544741,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,PNOC,203840,27722,86.40011773940346,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ZFX,67340,15343,77.21562221562222,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.30,-814765.295922,0,14,ZFX,67340,11857,82.3923373923374,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,12S_rRNA,519610,160125,69.18361848309308,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,12S_rRNA,519610,142687,72.53959700544638,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,16S_rRNA,736190,215742,70.6947934636439,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,16S_rRNA,736190,192291,73.88024830546462,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ATP6,453180,190265,58.01557879871133,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ATP6,453180,171653,62.12255615870074,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ATP8,172900,82705,52.16599190283401,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ATP8,172900,74085,57.15153267784847,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,COX1,741650,292922,60.50401132609722,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,COX1,741650,265541,64.19591451493292,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,COX2,424970,178214,58.06433395298492,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,COX2,424970,160570,62.21615643457186,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,COX3,440440,196304,55.43002452093361,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,COX3,440440,177443,59.71233312142403,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,Cytb,700700,284245,59.43413729128015,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,Cytb,700700,256178,63.439703153988866,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND1,608790,231470,61.97867901903776,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND1,608790,206331,66.10801754299513,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND2,787150,299860,61.90560884202503,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND2,787150,271004,65.5714920917233,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND3,241150,115035,52.297325316193245,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND3,241150,102673,57.42359527265187,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND4,924560,355345,61.566042225491046,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND4,924560,319620,65.43004239854633,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND4L,212940,100496,52.80548511317742,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND4L,212940,89670,57.88954635108481,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND5,1267630,468886,63.01081545876952,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND5,1267630,422772,66.64862775415538,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND6,424970,163020,61.63964515142245,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ND6,424970,145526,65.75617102383697,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,tRNAs,855400,236775,72.31996726677578,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,tRNAs,855400,212394,75.17021276595744,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,BRCA1,2467010,317376,87.1351960470367,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,BRCA1,2467010,285719,88.41840932951224,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,APOB,996450,133948,86.55747905062974,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,APOB,996450,118458,88.11199759144964,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,IRBP,847210,153724,81.85526610875698,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,IRBP,847210,137128,83.81416649945113,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ADRB2,371280,56721,84.72285067873302,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ADRB2,371280,49423,86.68848308554192,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,APP,431340,63228,85.34149394908889,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,APP,431340,52673,87.78851949738026,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ATP7A,415870,62587,84.95034505975426,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ATP7A,415870,51856,87.53071873421983,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,BDNF,209300,37824,81.9283325370282,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,BDNF,209300,31611,84.89679885332059,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,CNR1,348530,55895,83.9626431010243,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,CNR1,348530,47707,86.31193871402749,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,EDG1,421330,57731,86.29791374931763,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,EDG1,421330,49397,88.27593572733961,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,RAG1,396760,62510,84.24488355681015,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,RAG1,396760,54575,86.24483314850288,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,RAG2,217490,33163,84.7519426180514,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,RAG2,217490,27092,87.5433353257621,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,TYR,230230,39615,82.79329366285889,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,TYR,230230,32661,85.81375146592538,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ADORA3,195650,37561,80.8019422438027,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ADORA3,195650,31290,84.00715563506262,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,BMI,135590,22811,83.17648794158862,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,BMI,135590,18157,86.60889446124345,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,CREM,293930,47968,83.68046813867247,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,CREM,293930,39995,86.39301874595992,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,PLCB4,316680,56704,82.094227611469,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,PLCB4,316680,47952,84.85790071996968,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,PNOC,203840,34145,83.2491169544741,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,PNOC,203840,27722,86.40011773940346,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ZFX,67340,15343,77.21562221562222,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.31,-814756.077774,0,14,ZFX,67340,11857,82.3923373923374,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,12S_rRNA,519610,159901,69.22672773811126,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,12S_rRNA,519610,142511,72.57346856296068,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,16S_rRNA,736190,215582,70.71652698352328,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,16S_rRNA,736190,192099,73.90632852931988,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ATP6,453180,190617,57.93790546802595,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ATP6,453180,171861,62.076658281477556,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ATP8,172900,83025,51.98091382301908,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ATP8,172900,74261,57.049739733950254,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,COX1,741650,291962,60.633452437133414,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,COX1,741650,264821,64.29299534821007,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,COX2,424970,177622,58.203637903852034,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,COX2,424970,160122,62.321575640633455,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,COX3,440440,195568,55.59713014258468,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,COX3,440440,176851,59.84674416492598,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,Cytb,700700,283365,59.559725988297416,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,Cytb,700700,255506,63.53560724989297,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND1,608790,230798,62.08906190968971,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND1,608790,205835,66.18949062895251,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND2,787150,298964,62.019437210188656,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND2,787150,270380,65.65076541955155,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND3,241150,114587,52.48310180385653,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND3,241150,102305,57.57619738751815,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND4,924560,354129,61.69756424677685,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND4,924560,318708,65.5286839145107,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND4L,212940,100320,52.88813750352212,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND4L,212940,89462,57.98722644876491,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND5,1267630,467686,63.10548030576746,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND5,1267630,421892,66.71804864195389,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND6,424970,162172,61.83918864861049,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ND6,424970,144902,65.90300491799421,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,tRNAs,855400,236231,72.38356324526536,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,tRNAs,855400,211898,75.22819733458032,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,BRCA1,2467010,317184,87.1429787475527,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,BRCA1,2467010,285527,88.42619203002825,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,APOB,996450,133916,86.56069045110141,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,APOB,996450,118362,88.12163179286468,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,IRBP,847210,153436,81.88926004178421,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,IRBP,847210,136776,83.85571463981776,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ADRB2,371280,56737,84.7185412626589,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ADRB2,371280,49423,86.68848308554192,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,APP,431340,63228,85.34149394908889,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,APP,431340,52673,87.78851949738026,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ATP7A,415870,62587,84.95034505975426,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ATP7A,415870,51856,87.53071873421983,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,BDNF,209300,37824,81.9283325370282,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,BDNF,209300,31611,84.89679885332059,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,CNR1,348530,55895,83.9626431010243,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,CNR1,348530,47707,86.31193871402749,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,EDG1,421330,57747,86.2941162509197,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,EDG1,421330,49413,88.27213822894169,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,RAG1,396760,62286,84.30134086097388,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,RAG1,396760,54399,86.28919245891723,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,RAG2,217490,33067,84.79608257850936,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,RAG2,217490,27044,87.56540530599108,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,TYR,230230,39615,82.79329366285889,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,TYR,230230,32661,85.81375146592538,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ADORA3,195650,37577,80.79376437515972,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ADORA3,195650,31290,84.00715563506262,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,BMI,135590,22747,83.22368906261524,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,BMI,135590,18157,86.60889446124345,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,CREM,293930,47968,83.68046813867247,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,CREM,293930,39995,86.39301874595992,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,PLCB4,316680,56704,82.094227611469,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,PLCB4,316680,47952,84.85790071996968,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,PNOC,203840,34145,83.2491169544741,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,PNOC,203840,27722,86.40011773940346,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ZFX,67340,15343,77.21562221562222,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.32,-814771.647168,0,14,ZFX,67340,11857,82.3923373923374,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,12S_rRNA,519610,159901,69.22672773811126,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,12S_rRNA,519610,142511,72.57346856296068,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,16S_rRNA,736190,215582,70.71652698352328,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,16S_rRNA,736190,192099,73.90632852931988,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,ATP6,453180,190617,57.93790546802595,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,ATP6,453180,171861,62.076658281477556,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,ATP8,172900,83025,51.98091382301908,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,ATP8,172900,74261,57.049739733950254,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,COX1,741650,291962,60.633452437133414,1
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,COX1,741650,264821,64.29299534821007,0
rand_ml,./data/128/random_trees/RAxML_result.T7.RUN.33,-814770.778796,0,14,COX2,424970,177622,58.203637903852034,1
