tree,partition,operations_maximum,operations_optimized,ratio_of_savings,number_of_sites,number_of_taxa
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5704,2397,57.97685834502104,23,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5704,2150,62.30715287517532,23,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5952,2881,51.59610215053764,24,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5952,2397,59.72782258064516,24,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5952,2150,63.877688172043015,24,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6200,2930,52.741935483870975,25,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6200,2473,60.11290322580645,25,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6200,2247,63.75806451612903,25,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6448,2982,53.75310173697271,26,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6448,2473,61.64702233250621,26,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6448,2383,63.042803970223325,26,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6696,2982,55.46594982078853,27,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6696,2565,61.693548387096776,27,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6696,2601,61.155913978494624,27,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6944,3034,56.30760368663594,28,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6944,2658,61.72235023041475,28,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6944,2633,62.0823732718894,28,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7192,3102,56.868743047830925,29,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7192,2734,61.98553948832035,29,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7192,2795,61.13737486095662,29,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7440,3170,57.392473118279575,30,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7440,2890,61.155913978494624,30,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7440,2795,62.43279569892473,30,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7688,3238,57.882414151925076,31,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7688,2967,61.407388137356925,31,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7688,2855,62.86420395421436,31,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7936,3310,58.29133064516129,32,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7936,3043,61.655745967741936,32,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7936,2923,63.16784274193549,32,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8184,3362,58.919843597262954,33,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8184,3123,61.84017595307918,33,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8184,3019,63.11094819159335,33,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8432,3479,58.740512333965846,34,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8432,3195,62.10863377609108,34,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8432,3051,63.81641366223909,34,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8680,3479,59.91935483870968,35,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8680,3348,61.42857142857143,35,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8680,3119,64.0668202764977,35,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8928,3608,59.587813620071685,36,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8928,3348,62.5,36,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8928,3280,63.261648745519715,36,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9176,3762,59.001743679163035,37,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9176,3456,62.33653007846556,37,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9176,3384,63.12118570183086,37,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9424,3830,59.359083191850594,38,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9424,3456,63.3276740237691,38,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9424,3452,63.37011884550085,38,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9672,3982,58.82961124896609,39,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9672,3533,63.47187758478081,39,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9672,3548,63.31679073614558,39,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9920,4076,58.91129032258065,40,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9920,3605,63.659274193548384,40,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9920,3641,63.296370967741936,40,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10168,4148,59.20535011801731,41,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10168,3682,63.78835562549175,41,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10168,3673,63.87686860739576,41,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10416,4148,60.176651305683556,42,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10416,3758,63.92089093701997,42,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10416,3749,64.00729646697388,42,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10664,4148,61.10277569392348,43,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10664,3835,64.03788447111778,43,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10664,3765,64.69429857464365,43,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,10912,4334,60.28225806451613,44,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,10912,3907,64.19538123167156,44,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,10912,3841,64.80021994134897,44,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11160,4402,60.55555555555555,45,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11160,3979,64.34587813620072,45,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11160,3910,64.96415770609319,45,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11408,4434,61.132538569424966,46,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11408,3979,65.12096774193549,46,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11408,3978,65.12973352033661,46,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11656,4502,61.3761153054221,47,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11656,4003,65.65717227179135,47,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11656,4010,65.5971173644475,47,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,11904,4502,62.18077956989247,48,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,11904,4071,65.80141129032258,48,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,11904,4090,65.64180107526882,48,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12152,4578,62.32718894009217,49,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12152,4139,65.93976300197498,49,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12152,4166,65.71757735352205,49,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12400,4647,62.524193548387096,50,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12400,4139,66.62096774193549,50,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12400,4259,65.65322580645162,50,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12648,4719,62.68975332068312,51,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12648,4215,66.67457305502846,51,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12648,4416,65.08538899430741,51,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,12896,4767,63.035049627791565,52,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,12896,4299,66.66408188585608,52,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,12896,4416,65.75682382133995,52,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13144,4767,63.73250152160682,53,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13144,4431,66.28880097382836,53,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13144,4492,65.82471089470481,53,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13392,4891,63.47819593787336,54,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13392,4503,66.37544802867383,54,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13392,4606,65.6063321385902,54,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13640,4943,63.76099706744868,55,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13640,4559,66.57624633431085,55,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13640,4797,64.83137829912023,55,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,13888,5019,63.860887096774185,56,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,13888,4712,66.07142857142857,56,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,13888,4890,64.7897465437788,56,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14136,5019,64.49490662139219,57,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14136,4736,66.49688737973966,57,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14136,4983,64.74957555178268,57,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14384,5131,64.32842046718577,58,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14384,4844,66.32369299221357,58,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14384,5076,64.71078976640712,58,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14632,5231,64.24958993985784,59,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14632,4892,66.56642974302898,59,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14632,5200,64.46145434663751,59,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,14880,5355,64.01209677419355,60,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,14880,4969,66.60618279569891,60,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,14880,5308,64.32795698924731,60,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15128,5355,64.60206240084612,61,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15128,5046,66.6446324695928,61,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15128,5308,64.91274457958752,61,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15376,5355,65.17299687825182,62,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15376,5122,66.68834547346513,62,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15376,5405,64.84781477627472,62,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15624,5407,65.39298515104967,63,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15624,5198,66.73067076292882,63,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15624,5513,64.71454173067076,63,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,15872,5533,65.1398689516129,64,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,15872,5214,67.14969758064517,64,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,15872,5513,65.26587701612904,64,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,16120,5533,65.67617866004963,65,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,16120,5326,66.96029776674938,65,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,16120,5617,65.15508684863524,65,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,16368,5533,66.19623655913979,66,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,16368,5394,67.04545454545455,66,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,16368,5710,65.11485826001955,66,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,16616,5661,65.93042850264806,67,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,16616,5466,67.1039961482908,67,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,16616,5754,65.37072701011074,67,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,16864,5714,66.11717267552181,68,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,16864,5466,67.58776091081594,68,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,16864,5794,65.64278937381404,68,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,17112,5795,66.13487611033193,69,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,17112,5498,67.8705002337541,69,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,17112,5794,66.14071996259935,69,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,17360,5907,65.97350230414747,70,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,17360,5575,67.88594470046083,70,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,17360,5810,66.53225806451613,70,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,17608,6095,65.38505224897774,71,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,17608,5575,68.33825533848251,71,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,17608,5854,66.75374829622899,71,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,17856,6167,65.46258960573476,72,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,17856,5647,68.37477598566308,72,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,17856,5947,66.69466845878136,72,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,18104,6243,65.5159080866107,73,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,18104,5724,68.38267786124614,73,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,18104,5987,66.92996022978348,73,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,18352,6311,65.61137750653879,74,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,18352,5744,68.70095902353967,74,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,18352,6080,66.87009590235397,74,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,18600,6395,65.61827956989247,75,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,18600,5744,69.11827956989247,75,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,18600,6112,67.13978494623656,75,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,18848,6463,65.7098896434635,76,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,18848,5764,69.41850594227505,76,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,18848,6181,67.20606960950764,76,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,19096,6463,66.15521575198994,77,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,19096,5780,69.7318810222036,77,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,19096,6317,66.91977377461248,77,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,19344,6515,66.32030603804797,78,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,19344,5800,70.01654259718777,78,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,19344,6357,67.13709677419355,78,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,19592,6568,66.47611269906083,79,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,19592,5820,70.29399755002042,79,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,19592,6454,67.05798285014292,79,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,19840,6684,66.31048387096774,80,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,19840,5820,70.66532258064517,80,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,19840,6454,67.46975806451613,80,40
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,2440,760,68.85245901639344,10,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,2440,1318,45.98360655737705,10,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,2440,1085,55.5327868852459,10,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,2684,760,71.68405365126677,11,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,2684,1414,47.317436661698956,11,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,2684,1188,55.73770491803278,11,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,2928,915,68.75,12,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,2928,1491,49.07786885245902,12,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,2928,1291,55.908469945355186,12,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,3172,1126,64.50189155107188,13,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,3172,1567,50.598991172761664,13,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,3172,1430,54.91803278688525,13,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,3416,1369,59.92388758782201,14,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,3416,1716,49.76580796252927,14,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,3416,1507,55.88407494145199,14,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,3660,1612,55.95628415300546,15,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,3660,1792,51.038251366120214,15,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,3660,1610,56.01092896174863,15,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,3904,1854,52.510245901639344,16,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,3904,1816,53.48360655737705,16,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,3904,1703,56.378073770491795,16,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4148,1958,52.796528447444544,17,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4148,1932,53.42333654773385,17,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4148,1771,57.30472516875603,17,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4392,2030,53.779599271402546,18,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4392,2008,54.28051001821493,18,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4392,1771,59.67668488160292,18,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4636,2217,52.1786022433132,19,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4636,2056,55.65142364106988,19,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4636,1848,60.13805004314064,19,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,4880,2423,50.3483606557377,20,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,4880,2132,56.31147540983606,20,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,4880,1848,62.13114754098361,20,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5124,2602,49.21935987509758,21,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5124,2200,57.064793130366894,21,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5124,1848,63.934426229508205,21,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5368,2650,50.63338301043218,22,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5368,2232,58.42026825633383,22,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5368,1925,64.13934426229508,22,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5612,2788,50.32074126870991,23,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5612,2309,58.856022808267994,23,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5612,1994,64.46899501069137,23,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,5856,2857,51.21243169398907,24,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,5856,2309,60.57035519125683,24,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,5856,1994,65.94945355191257,24,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6100,2906,52.36065573770492,25,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6100,2385,60.90163934426229,25,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6100,2091,65.72131147540983,25,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6344,2958,53.37326607818411,26,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6344,2385,62.40542244640606,26,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6344,2227,64.89596469104666,26,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6588,2958,55.100182149362475,27,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6588,2477,62.4013357619915,27,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6588,2445,62.88706739526412,27,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,6832,3010,55.942622950819676,28,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,6832,2570,62.38290398126464,28,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,6832,2477,63.744145199063226,28,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7076,3078,56.50084793668739,29,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7076,2646,62.60599208592426,29,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7076,2639,62.704918032786885,29,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7320,3146,57.021857923497265,30,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7320,2802,61.721311475409834,30,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7320,2639,63.94808743169399,30,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7564,3214,57.509254362771024,31,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7564,2879,61.938127974616606,31,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7564,2699,64.31782125859333,31,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,7808,3286,57.91495901639344,32,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,7808,2955,62.154200819672134,32,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,7808,2767,64.56198770491804,32,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8052,3338,58.5444610034774,33,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8052,3035,62.307501241927476,33,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8052,2863,64.44361649279682,33,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8296,3455,58.353423336547735,34,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8296,3107,62.548216007714565,34,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8296,2895,65.1036644165863,34,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8540,3455,59.54332552693209,35,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8540,3260,61.82669789227167,35,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8540,2963,65.30444964871195,35,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,8784,3584,59.19854280510018,36,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,8784,3260,62.88706739526412,36,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,8784,3124,64.43533697632058,36,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,ndhf1st,9028,3734,58.63978732831192,37,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rbcl1st,9028,3368,62.693841382365974,37,39
./data/59/parsimony_trees/RAxML_result.T4.RUN.0,rpoc23rd,9028,3224,64.2888790429774,37,39
